	logFC	logCPM	PValue	FDR
FGRRES_00792	-2.79663587875604	6.11106529223966	3.7288755850526e-06	2.63988824035068e-05
FGRRES_00793	-9.78072417099303	10.5626697101704	0	0
FGRRES_00794	-1.215181	5.733479	0.02134277	0.04910602
FGRRES_00796	-0.3283869	1.898061	0.6833872	0.7666295
FGRRES_00797	-2.25323	4.589387	0.0005074754	0.002021149
FGRRES_00798	2.461374	9.048981	7.831983e-05	0.0003931568
FGRRES_00799	-0.1828735	3.956149	0.7577401	0.8280892
FGRRES_00800	-0.8040691	5.60061	0.1256749	0.2088423
FGRRES_00801	-0.4277489	3.664995	0.5279902	0.6334599
FGRRES_00802	2.60184693396116	8.90111581716479	3.59776151903474e-05	0.0001959182426798
FGRRES_00804	-0.2327089	6.451318	0.6652371	0.7518295
FGRRES_00806	-3.80807670770636	11.5134950757838	9.1366345607186e-06	5.81242056784753e-05
FGRRES_00807	1.024075	6.743646	0.0942723	0.1655872
FGRRES_00808	-1.557618	5.33102	0.003172619	0.009784721
FGRRES_00810	0.2887067	3.141881	0.6354521	0.7257247
FGRRES_00811	2.336575	4.980798	0.0001455954	0.0006808045
FGRRES_00812	-1.026273	3.908827	0.07752362	0.1415484
FGRRES_00813	-2.263691	6.56809	7.082517e-05	0.0003588541
FGRRES_00814	-0.6530914	5.042361	0.2111401	0.3145077
FGRRES_00815	-0.9053483	6.587644	0.1083692	0.1858349
FGRRES_00817	-2.6771560875704	7.42343373722687	2.69429591398312e-05	0.000151117279351208
FGRRES_00818	-0.43171	8.013721	0.4563388	0.5690641
FGRRES_00819	1.132699	5.002513	0.03397189	0.07230768
FGRRES_00820	-0.7640326	5.090535	0.1696102	0.2645559
FGRRES_00821	-0.4875667	2.59346	0.435899	0.5507348
FGRRES_00822	1.007873	6.84924	0.07704099	0.1407856
FGRRES_00823	1.616848	4.383187	0.003111451	0.009628906
FGRRES_00824	-0.673315	5.937813	0.1941401	0.2949332
FGRRES_00825	1.15946	4.530185	0.0318074	0.06830346
FGRRES_00826	1.476589	3.789557	0.01133393	0.02882755
FGRRES_00828	3.73801239694409	4.91679019839764	2.04777081809823e-10	3.35210508127e-09
FGRRES_00829	-0.5948008	4.517809	0.3255916	0.439946
FGRRES_00831	0.2346049	7.712241	0.682895	0.7664385
FGRRES_00832	2.325529	5.758906	4.874194e-05	0.0002556773
FGRRES_00833	0.8711759	6.898948	0.1215858	0.2036374
FGRRES_00834	-0.007455177	3.163799	0.9799839	0.9813244
FGRRES_00836	0.886117	8.053696	0.1816318	0.2792619
FGRRES_00837	1.13515	4.026363	0.04194196	0.08617874
FGRRES_00838	-1.201098	11.24777	0.04992965	0.0991014
FGRRES_00840	1.852335	6.473988	0.001597205	0.005413636
FGRRES_00841	-1.033076	6.926351	0.07440681	0.1369868
FGRRES_00842	-0.7217533	5.514847	0.1661619	0.2604875
FGRRES_00843	1.199176	4.844632	0.05451484	0.1066035
FGRRES_00844	0.1972066	1.544155	0.843926	0.8904462
FGRRES_00845	2.89155190773798	9.50771241586494	7.56203717098401e-06	4.92917654154291e-05
FGRRES_00846	-3.45673408949166	7.57235074580418	1.82831966268068e-07	1.78121663366907e-06
FGRRES_00847	-4.45281648768795	2.54995328637963	9.34925992268796e-07	7.67530392896615e-06
FGRRES_00848	-0.741244	3.200353	0.290064	0.4026688
FGRRES_00849	-2.339601	9.07159	0.00108293	0.003876479
FGRRES_00852	0.2588245	6.017564	0.6411558	0.7310847
FGRRES_00853	1.085864	5.926877	0.03762319	0.0788119
FGRRES_00855	-2.223096	8.262135	0.0002722262	0.001182734
FGRRES_00856	-3.82958048639856	7.27158044878104	9.18425954018223e-09	1.16038147601394e-07
FGRRES_00857	-3.0487465063187	10.0995629290818	2.15669604786039e-06	1.62095721658094e-05
FGRRES_00858	-2.26275	5.255283	6.035277e-05	0.0003104306
FGRRES_00859	0.08369101	4.7329	0.8728358	0.9105454
FGRRES_00860	-7.46512026080568	8.17527682291557	1.51309064066263e-56	1.45323652416916e-54
FGRRES_00861	1.992508	8.236791	0.003047052	0.009457318
FGRRES_00862_M	1.397768	4.786648	0.01201302	0.03027101
FGRRES_00863	0.9799633	9.01738	0.1024881	0.1776274
FGRRES_00864	-0.5550426	3.979392	0.3183803	0.4326799
FGRRES_00865	2.47320582239046	5.88971812804104	3.09517318878968e-05	0.00017103826180211
FGRRES_00866	-1.378542	6.087785	0.009380077	0.02451878
FGRRES_00868	0.5279211	2.061613	0.4533336	0.5663092
FGRRES_00869	-0.1443962	6.220834	0.8015438	0.860706
FGRRES_00870	-0.8332645	4.877106	0.1188526	0.2000477
FGRRES_00871	1.891255	6.5601	0.001025767	0.00370471
FGRRES_00872	0.7522399	8.018839	0.2014831	0.3032865
FGRRES_00874	0.09720121	5.470271	0.8478707	0.8933923
FGRRES_00875	1.553051	5.799399	0.004114334	0.01219357
FGRRES_00876	0.9875462	3.790066	0.1803411	0.2778988
FGRRES_00877	0.2131307	4.667323	0.6976136	0.7782895
FGRRES_00878	-1.444593	7.118849	0.0339703	0.07230768
FGRRES_00880	-1.14634	0.7881403	0.2284017	0.3343915
FGRRES_00882	0.2878503	4.593463	0.5876554	0.6865997
FGRRES_00883	-2.86949505339936	7.97891744039493	3.59417261985258e-06	2.55787248808263e-05
FGRRES_00884	0.3871873	5.423776	0.452076	0.5653201
FGRRES_00885	-0.5766938	2.278732	0.3488053	0.4646569
FGRRES_00886	0.07858701	5.376686	0.8814592	0.9161984
FGRRES_00887	-2.88192513563215	7.49335712365582	2.22971006903501e-06	1.66316449341835e-05
FGRRES_00890	-1.827519	5.627288	0.001543557	0.005261377
FGRRES_00892	1.518292	5.240483	0.01346934	0.03336743
FGRRES_00893	0.1422211	5.745744	0.7892729	0.851997
FGRRES_00894_M	-0.5538737	5.566743	0.3278732	0.442478
FGRRES_00895	1.628882	0.6743098	0.05417104	0.1060267
FGRRES_00896	0.4700315	1.772813	0.4676577	0.5794599
FGRRES_00897	-0.3235238	2.839748	0.6225399	0.7146631
FGRRES_00898	-0.2704711	7.959049	0.6837634	0.7666295
FGRRES_00900	-2.091754	8.983155	0.001164132	0.004131563
FGRRES_00901	0.2345846	3.138656	0.7019266	0.7818732
FGRRES_00902	-1.120507	5.410441	0.03880903	0.08082767
FGRRES_00903	1.999645	5.059261	0.0002780126	0.001202129
FGRRES_00904	3.24876702108052	6.46025795221175	1.56527564450242e-08	1.88754850775387e-07
FGRRES_00905	-0.7645771	5.033271	0.1446339	0.232964
FGRRES_00906	0.4786296	7.08729	0.4096982	0.5258342
FGRRES_00907	-2.596389	4.692063	3.871981e-05	0.0002085489
FGRRES_00908	-0.6064355	5.850874	0.2494965	0.3577468
FGRRES_00910	-1.212601	5.476897	0.02153876	0.04947306
FGRRES_00911	-0.3321629	4.953162	0.5242026	0.6300307
FGRRES_00912	0.948657	6.707243	0.09132713	0.1610878
FGRRES_00913	0.6989039	3.022555	0.2735088	0.3848555
FGRRES_00914	1.420077	3.429367	0.02111161	0.04865668
FGRRES_00915	-0.08750457	3.150989	0.8658319	0.9059481
FGRRES_00916	-0.0829283	7.543659	0.8942356	0.9256576
FGRRES_00917	0.5310929	8.897361	0.3314653	0.4460155
FGRRES_00921	2.284387	10.4054	0.0005183347	0.002055348
FGRRES_00923	-1.059092	4.805797	0.0562871	0.1092788
FGRRES_00924	-1.000468	5.909197	0.08904579	0.1580916
FGRRES_00925	0.3338601	6.771624	0.5523888	0.6549133
FGRRES_00926	1.561196	7.626488	0.009789143	0.02549594
FGRRES_00930	2.060307	5.630359	0.0001590322	0.0007357222
FGRRES_00932	-1.596039	6.36968	0.007047391	0.01931448
FGRRES_00934	-1.828228	5.803179	0.000898579	0.003315974
FGRRES_00935	-2.338291	5.94378	3.948682e-05	0.0002119438
FGRRES_00939	0.1466434	5.983031	0.7780825	0.8431986
FGRRES_00940	1.035637	2.944713	0.09446807	0.1658732
FGRRES_00941	-1.012648	5.869353	0.07163176	0.1329377
FGRRES_00945	-1.829648	5.35206	0.00194295	0.006421082
FGRRES_00946	-1.309114	5.54202	0.0188603	0.04420014
FGRRES_00955	2.241604	7.270368	0.0001818333	0.0008263972
FGRRES_00956	0.9233941	3.275329	0.1740868	0.2698472
FGRRES_00957	0.1144425	5.145306	0.8291517	0.8799905
FGRRES_00959	0.1427076	5.730995	0.7958346	0.8572896
FGRRES_00960	0.8043981	2.677895	0.2569891	0.3665997
FGRRES_00961	0.7207527	3.996594	0.2673118	0.3779336
FGRRES_00964	0.3831469	4.026731	0.4906083	0.600493
FGRRES_00965	-1.484474	1.474332	0.0376307	0.07881243
FGRRES_00966	0.1372221	2.216189	0.8583992	0.9004642
FGRRES_00967	-0.6516877	6.118942	0.2404548	0.3472134
FGRRES_00968	0.7999104	4.699001	0.1264665	0.2100292
FGRRES_00969	2.119359	7.50103	0.0003919268	0.001615488
FGRRES_00970	0.1303004	4.060364	0.8533499	0.8971683
FGRRES_00971	0.4858051	4.772981	0.3647282	0.4805628
FGRRES_00972	0.8796751	3.333158	0.1450647	0.2334155
FGRRES_00973	-0.1158686	2.325998	0.7987248	0.8590021
FGRRES_00974	-1.264692	6.471865	0.07248362	0.134083
FGRRES_00975	-2.132662	5.314879	0.0006413188	0.002468168
FGRRES_00979	0.2795302	10.94518	0.6527875	0.7410538
FGRRES_00982	0.3464566	3.643663	0.5955117	0.6927212
FGRRES_00983	-0.6261874	4.988245	0.2481455	0.3561389
FGRRES_00984	0.6139079	4.560577	0.2967995	0.4091407
FGRRES_00986	-4.7973333591917	9.68101420685331	1.58046533380511e-13	3.61111374058671e-12
FGRRES_00987	-4.92497349017579	7.17973996135199	1.60187131335876e-15	4.42369195009737e-14
FGRRES_00989	3.186911	1.75625	0.0001281196	0.0006081597
FGRRES_00994	-2.297356	3.023803	0.001626854	0.005496964
FGRRES_00995	0.6419305	5.487208	0.2097736	0.3130907
FGRRES_00996	0.5822603	5.66277	0.2641271	0.3743727
FGRRES_00997	0.8864226	5.747238	0.08878979	0.1577403
FGRRES_00998	0.875998	6.508068	0.1095231	0.1873232
FGRRES_00999	-1.306911	7.760111	0.05292214	0.1039916
FGRRES_01000	0.4600264	6.506396	0.3996788	0.5163946
FGRRES_01002	0.4122812	3.751027	0.4821383	0.5927675
FGRRES_01003	4.03409131376097	4.33440541982404	1.55251455885917e-09	2.25259899830195e-08
FGRRES_01005	0.7122797	2.451498	0.2967036	0.4091124
FGRRES_01006	0.2420464	5.403023	0.6781252	0.7621097
FGRRES_01007	1.246859	4.31884	0.02470947	0.05550213
FGRRES_01008	3.06406507452787	9.13524544051715	1.62981152405467e-06	1.26526069174287e-05
FGRRES_01010	0.4821049	4.176956	0.4049003	0.5217123
FGRRES_01011	-1.718834	5.602744	0.002963983	0.009254346
FGRRES_01012	-0.111937	4.325906	0.8415696	0.8887374
FGRRES_01013	0.2530568	6.388925	0.633229	0.7239476
FGRRES_01014	0.6354526	9.137824	0.2842672	0.3961927
FGRRES_01015	-2.692271	6.909653	0.0003556194	0.00148558
FGRRES_01016	2.554765	9.442565	5.36626e-05	0.0002785271
FGRRES_01017	0.5855502	8.182006	0.3473637	0.4631374
FGRRES_01018	-0.756393	4.911541	0.1619929	0.2553907
FGRRES_01019	0.9783014	3.75513	0.09456828	0.1660223
FGRRES_01020	-0.5203846	5.35923	0.3128691	0.4265789
FGRRES_01021_M	3.1255234441143	9.07354272834963	2.1821050116037e-06	1.63439514775258e-05
FGRRES_01022	-3.80612299367332	7.62151401956108	2.53292397406024e-09	3.5562514735415e-08
FGRRES_01023	-2.55772551278496	4.25566432472137	2.20472881048581e-05	0.000126602760741812
FGRRES_01024	-0.679696	5.399493	0.2840421	0.3959655
FGRRES_01025	1.145115	3.444635	0.05492212	0.1072564
FGRRES_01026	-2.90927036986762	9.23877430163052	4.3004697879758e-06	2.99494024408251e-05
FGRRES_01027	0.4208125	6.565278	0.4625664	0.5747262
FGRRES_01028	2.223362	4.342752	0.0001179307	0.0005645797
FGRRES_01030	-0.3391464	3.982502	0.5696324	0.6708139
FGRRES_01031	-1.769156	7.279688	0.01402459	0.03448322
FGRRES_01032	2.072501	3.780596	0.0009791683	0.003561298
FGRRES_01033	-1.267443	5.387923	0.02553824	0.05711165
FGRRES_01035	-0.01422963	2.503476	0.9814189	0.9815998
FGRRES_01036	-0.3852978	4.528335	0.5224629	0.6285655
FGRRES_01037	1.652418	5.151644	0.001830396	0.006108638
FGRRES_01038_M	1.861051	1.947461	0.01239335	0.03107069
FGRRES_01039	-1.387264	4.783614	0.04914313	0.09788041
FGRRES_01040	-2.80939106388141	4.27796866064096	9.2851751322856e-06	5.88965550617742e-05
FGRRES_01044	0.2018984	4.271961	0.7014222	0.7814168
FGRRES_01045_M	-1.417876	3.702987	0.02163015	0.04963044
FGRRES_01046	1.121463	4.692764	0.03316726	0.07084516
FGRRES_01047	-1.703842	6.143696	0.001594518	0.005407055
FGRRES_01049	-2.58131267650459	8.60520972530751	3.63053712741034e-05	0.000197208305524446
FGRRES_01050	1.023697	4.804686	0.07190216	0.1333255
FGRRES_01051	0.2819718	4.852691	0.6262812	0.718103
FGRRES_01052	0.6629912	6.294974	0.2161829	0.3199117
FGRRES_01053	-0.109663	3.623768	0.8394574	0.8872971
FGRRES_01054	1.917402	1.157567	0.01282846	0.03199891
FGRRES_01055	-1.696199	5.886677	0.00172198	0.005791338
FGRRES_01056	-0.7970831	5.0231	0.192104	0.292495
FGRRES_01057	-2.87377854595375	5.61139015041345	5.68167717206247e-07	4.9608400923889e-06
FGRRES_01058	-1.030547	1.21927	0.2437253	0.3509516
FGRRES_01059	2.371108	6.965197	0.0003032502	0.001292177
FGRRES_01060	1.093823	0.9544735	0.1606658	0.2537407
FGRRES_01062	0.02548478	2.801221	0.9804443	0.9813244
FGRRES_01063	0.6846362	2.744253	0.2781365	0.3898006
FGRRES_01064	-0.2895245	6.106041	0.578802	0.6788585
FGRRES_01065	-0.184289	3.568325	0.7774807	0.842919
FGRRES_01066	3.0010058301638	3.17960734950685	1.55436144590667e-05	9.31501091795972e-05
FGRRES_01067	1.502151	1.879067	0.02784945	0.06119661
FGRRES_01068	-1.321728	8.184441	0.06311516	0.1201103
FGRRES_01069	1.858898	6.399814	0.003618361	0.01091442
FGRRES_01070_M	-2.290923	8.089919	0.0004347639	0.00176855
FGRRES_01072	4.06999651894648	3.86413116871651	4.5345730544873e-08	5.0064823357427e-07
FGRRES_01084	0.9705617	5.817732	0.06900508	0.1288784
FGRRES_01085	0.5872164	6.724449	0.294269	0.4067051
FGRRES_01086	1.98528	6.916697	0.0006746947	0.002580149
FGRRES_01087	1.385459	0.4928733	0.112214	0.1909767
FGRRES_01088	-4.225106	2.196628	0.0003670123	0.001526124
FGRRES_01091	1.886823	3.83081	0.00120287	0.004245448
FGRRES_01092	0.8565826	4.796543	0.1092891	0.1870548
FGRRES_01094	0.2357954	4.564826	0.6740401	0.758697
FGRRES_01095	-1.459384	6.548175	0.008216298	0.02198508
FGRRES_01096	-0.1319396	3.259881	0.8533546	0.8971683
FGRRES_01097	-0.05639197	5.003217	0.911177	0.9381754
FGRRES_01098	0.4981273	4.923276	0.3662603	0.4821716
FGRRES_01099	1.779177	9.083898	0.003860426	0.01154829
FGRRES_01100	-0.782448	5.503451	0.1405586	0.227854
FGRRES_01101	2.415259	4.456578	0.000298394	0.001276746
FGRRES_01102	1.995589	3.855139	0.0006541981	0.002512389
FGRRES_01103	-0.2653882	4.553203	0.6103872	0.7050375
FGRRES_01104	1.816375	6.567144	0.001241031	0.004356052
FGRRES_01105	1.346096	4.880597	0.0186676	0.04383373
FGRRES_01106	-1.072077	6.82068	0.05744249	0.111147
FGRRES_01107	-3.09283680189364	6.24238764829445	9.39179384207865e-06	5.93992648998133e-05
FGRRES_01108	-1.125413	4.773367	0.04836287	0.09668484
FGRRES_01109	-0.4646405	5.514095	0.3679225	0.4837144
FGRRES_01111	1.234091	8.978632	0.0423126	0.08687451
FGRRES_01112	-0.4366639	5.124431	0.3988121	0.5156431
FGRRES_01114	-2.079226	1.141489	0.007829353	0.02110197
FGRRES_01115	0.5576486	4.14997	0.4061042	0.5227051
FGRRES_01116	0.1917377	5.871487	0.7133991	0.791426
FGRRES_01117	-0.5662496	4.684684	0.3130606	0.4267329
FGRRES_01118	1.003727	5.499834	0.05522929	0.1077303
FGRRES_01119	0.2839486	6.999743	0.6138725	0.7074978
FGRRES_01120	-2.60928817286496	7.94416940112208	1.97723150750852e-05	0.000114999429533708
FGRRES_01121	2.190876	5.140383	5.113679e-05	0.0002668209
FGRRES_01122	0.05764083	3.633827	0.9076543	0.9358515
FGRRES_01123	1.554201	6.713793	0.00762241	0.02060424
FGRRES_01124_M	0.7398314	3.449279	0.2097849	0.3130907
FGRRES_01125	-0.1002624	4.308154	0.8693106	0.9080404
FGRRES_01126	4.32300067590239	2.63494850069678	3.2914752370262e-06	2.35791292062345e-05
FGRRES_01128	1.244097	5.222414	0.03476388	0.07377638
FGRRES_01129	0.8658368	5.803474	0.09797558	0.170988
FGRRES_01130	2.57772175450307	4.58536565241378	7.86216700289031e-06	5.08813944438691e-05
FGRRES_01131	1.046947	5.721178	0.05562339	0.108303
FGRRES_01132	-0.1844229	0.8745873	0.4528582	0.5660336
FGRRES_01133	0.5141864	7.192059	0.3693049	0.4850031
FGRRES_01134	0.560288	6.553299	0.3684424	0.4841933
FGRRES_01135	1.648787	5.997025	0.005561103	0.01568468
FGRRES_01136	1.450928	4.98252	0.008701977	0.02300671
FGRRES_01137	-1.137491	3.847712	0.04989153	0.09904385
FGRRES_01138	-1.012055	5.184738	0.05458312	0.1067178
FGRRES_01139	2.964149	1.745566	0.000233425	0.001032761
FGRRES_01141	-0.2853894	7.155416	0.1881318	0.2875361
FGRRES_01142	-2.348266	6.112944	6.918378e-05	0.0003515223
FGRRES_01143	0.07129238	0.8249005	0.9374614	0.955549
FGRRES_01144	-2.675081	7.695894	0.000345684	0.001447977
FGRRES_01149	2.70922701936449	5.54975134806512	3.98513909576961e-06	2.80121208590593e-05
FGRRES_01150	-1.774703	6.673443	0.001930469	0.006387615
FGRRES_01151	-0.2602929	5.55405	0.6117399	0.7060739
FGRRES_01152	0.6477377	7.171144	0.2616052	0.3716232
FGRRES_01153	-2.57797681587775	6.33519756666768	4.49636904049818e-06	3.11218706610502e-05
FGRRES_01154	2.8818134258818	9.56590743131584	5.67892195127048e-06	3.81394430304075e-05
FGRRES_01155	0.1370947	6.311156	0.7980633	0.8587646
FGRRES_01156_M	0.4945159	4.853244	0.3685186	0.4841933
FGRRES_01157	0.03101642	3.358939	0.9431328	0.9590532
FGRRES_01158	-2.391111	8.439133	0.003951034	0.01177714
FGRRES_01159	4.96089320360254	7.39136103411082	1.77400477687687e-16	5.26045733427451e-15
FGRRES_01160	1.528957	7.29942	0.00861723	0.02281561
FGRRES_01161	-0.3962176	6.120799	0.4505541	0.5640632
FGRRES_01162	-0.5952615	5.402268	0.3918491	0.5083359
FGRRES_01163	-1.524988	8.743588	0.01233844	0.03097597
FGRRES_01164	0.641647	6.667868	0.3429176	0.4585614
FGRRES_01165_M	0.021848	2.310373	0.9562364	0.9692756
FGRRES_01166	-1.958663	6.701316	0.0006056241	0.002346604
FGRRES_01167	1.100873	5.001731	0.04678971	0.09423061
FGRRES_01169	1.599291	4.442295	0.00333133	0.01019023
FGRRES_01170	-0.5702085	5.505578	0.2805403	0.3923587
FGRRES_01171	3.38029238095436	2.27737054734486	3.29820554097069e-05	0.000180784973414924
FGRRES_01172	-1.256223	3.220275	0.05048368	0.09994147
FGRRES_01174	0.8362842	6.639976	0.1375933	0.224354
FGRRES_01175_M	1.811771	4.074068	0.006322129	0.01755733
FGRRES_01176	-2.33231654882515	5.3795493249591	1.61094268738325e-05	9.58802870392658e-05
FGRRES_01177	-0.1273724	6.631377	0.8153831	0.870314
FGRRES_01179	-2.142394	6.903066	0.0003016754	0.001287488
FGRRES_01181	1.22699	3.870615	0.03223517	0.06915365
FGRRES_01182	-0.3162948	4.146967	0.592065	0.6900951
FGRRES_01183	-2.163658	8.139293	0.0004138638	0.001693051
FGRRES_01184	1.749177	5.536292	0.002184787	0.007112027
FGRRES_01185	1.404524	5.283791	0.01408334	0.03461196
FGRRES_01186	1.618609	2.440439	0.01423026	0.03490192
FGRRES_01187	0.3818176	3.883892	0.5336745	0.6389376
FGRRES_01188	0.761772	6.839261	0.1681069	0.2625278
FGRRES_01189	0.6468736	5.518784	0.2959371	0.4085227
FGRRES_01190	0.2964421	3.027674	0.6222231	0.714375
FGRRES_01191	-2.79241675655819	8.22234300166922	7.72090773020831e-06	5.01766536502699e-05
FGRRES_01192	0.7618903	1.90895	0.2504051	0.3588126
FGRRES_01193	0.1222585	5.749919	0.8171341	0.871326
FGRRES_01194	0.3973983	6.68561	0.4735778	0.5851919
FGRRES_01195_M	0.03558673	7.198908	0.9453639	0.9609473
FGRRES_01196	-0.1596749	1.127306	0.7257489	0.801277
FGRRES_01197	1.318552	4.936006	0.01370242	0.03386755
FGRRES_01198	0.8315164	7.021098	0.1444492	0.2327011
FGRRES_01199	-0.9585551	9.287208	0.1437562	0.2318256
FGRRES_01200	0.8117902	6.960741	0.1562356	0.2476088
FGRRES_01201	0.2958505	6.374311	0.595683	0.6928462
FGRRES_01202	0.17055	3.353727	0.8062041	0.8636594
FGRRES_01203	-0.9475109	6.529897	0.08038208	0.1457957
FGRRES_01204	0.1007677	5.879507	0.8533556	0.8971683
FGRRES_01205	-4.81810652747321	1.82636568267805	2.22461748014628e-06	1.66164993200465e-05
FGRRES_01206	-1.604847	4.594958	0.005195366	0.01481785
FGRRES_01207_M	-0.6743092	6.154394	0.2015124	0.3032886
FGRRES_01208	0.8059559	3.899647	0.1616926	0.2550709
FGRRES_01209	1.478127	3.461782	0.01522766	0.03691441
FGRRES_01210	0.01544471	5.664344	0.9781755	0.9813244
FGRRES_01211	-0.398974	6.944594	0.4784212	0.5891644
FGRRES_01212	0.2889062	3.187422	0.6572885	0.7448629
FGRRES_01213	-5.30509902555752	4.89110878265967	1.89238186472691e-18	6.43825090215711e-17
FGRRES_01214	0.6523866	3.826	0.2896612	0.4023154
FGRRES_01215	0.4290992	6.452776	0.428657	0.5445007
FGRRES_01216	0.5514725	6.422221	0.3117977	0.4253319
FGRRES_01217	2.020143	7.662982	0.001198823	0.004233918
FGRRES_01219	-2.162801	5.757329	6.921948e-05	0.0003515391
FGRRES_01220	0.4776107	5.48194	0.3568215	0.4726659
FGRRES_01221	-0.1017233	5.333343	0.8692872	0.9080404
FGRRES_01222	0.9979895	6.336113	0.07878003	0.1434323
FGRRES_01223_M	1.757274	1.268051	0.01964567	0.04573454
FGRRES_01224	2.42458843615819	4.46808259105301	1.69979182549558e-05	0.000100618889525761
FGRRES_01225	-0.2289056	5.632819	0.6701051	0.7558692
FGRRES_01226	0.144971	6.611318	0.7973375	0.8584316
FGRRES_01227	0.1526794	5.41572	0.7672772	0.835483
FGRRES_01228	0.8141671	7.359866	0.2349347	0.3417532
FGRRES_01229	-0.3124792	5.454993	0.576884	0.6770973
FGRRES_01230	0.6914693	7.169069	0.3207696	0.4352607
FGRRES_01231	-0.3041351	6.171519	0.5654183	0.6668643
FGRRES_01232	0.2406401	3.990155	0.66754	0.7540669
FGRRES_01233	0.4014593	3.477174	0.5047647	0.6133241
FGRRES_01234	-1.566569	6.435843	0.004591654	0.01340323
FGRRES_01235	1.590501	5.798127	0.002956402	0.009239169
FGRRES_01236	1.229519	6.362654	0.02429276	0.054665
FGRRES_01237	0.4143713	6.058591	0.4339375	0.5491377
FGRRES_01238	3.05572261192468	8.58583623011651	2.34097073198661e-06	1.73187153062377e-05
FGRRES_01239	6.75348847347886	5.53913673049193	4.0779673734035e-45	3.37848701553803e-43
FGRRES_01240	-0.7938324	5.917036	0.1856862	0.2843991
FGRRES_01241_M	0.6941028	8.392662	0.243755	0.3509516
FGRRES_01242	-3.43150845093609	6.17753601431301	1.67287657704496e-07	1.64407367966054e-06
FGRRES_01243	0.1552137	5.42724	0.7850566	0.8487575
FGRRES_01244	-0.901676	6.11361	0.08690773	0.1550711
FGRRES_01245	2.019854	6.449133	0.0005011989	0.002002028
FGRRES_01247	0.8743003	6.055595	0.09387131	0.1650389
FGRRES_01248	0.9669196	7.710036	0.09613462	0.1681736
FGRRES_01249	-1.740289	7.153485	0.004862414	0.01404626
FGRRES_01250	-1.757218	8.839995	0.007533182	0.0204061
FGRRES_01251	0.6867449	4.449418	0.2127564	0.3163437
FGRRES_01253_M	0.6166638	1.249859	0.3957052	0.5121752
FGRRES_01254	0.1337916	4.04623	0.8196563	0.8729006
FGRRES_01255	-0.12293	4.030114	0.8045207	0.8622815
FGRRES_01256	-1.282061	6.634353	0.02575958	0.05745351
FGRRES_01257	0.0205455	5.363731	0.9777591	0.9813244
FGRRES_01261	0.6259245	2.014102	0.3471234	0.462918
FGRRES_01263	0.007538011	4.534629	0.9782262	0.9813244
FGRRES_01264	-0.0621586	3.781344	0.9179707	0.9422809
FGRRES_01265	0.124179	7.248687	0.828104	0.8791748
FGRRES_01266	-2.48716043614042	4.41210244382535	1.56857162799234e-05	9.3751028466119e-05
