Mycelia.1	Mycelia.2	Infection.1	Infection.2
0.133715531890055	1.59013747451432	103.849397015821	166.066711849052
0	0	50.5552559098998	43.6074459171971
0	0	50.3270154768979	40.6206345530055
1.06972425512044	3.18027494902864	229.381635166814	240.139633681003
2.9417417015812	2.47354718257783	225.958028671787	255.073690501961
0.936008723230382	0.176681941612702	69.7274522820514	74.0729218319512
0.802293191340327	0.883409708063511	67.787408601536	118.875092294825
2.13944851024087	3.18027494902864	257.911689292039	197.129550036644
0	0.176681941612702	37.3173107957951	62.1256763751849
0.133715531890055	0.530045824838107	85.7042825921777	43.0100836443588
0.668577659450272	0.353363883225405	52.9517804564187	85.4228050158792
163.935242097207	336.04905294736	1.59768303101263	2.38944909135326
0	0.176681941612702	33.5513436512653	70.4887481949213
0	0	34.5784255997734	53.1652422826101
0.534862127560218	0	52.3811793739142	54.3599668282868
0	0	27.7312126097193	74.0729218319512
3060.74852496335	5401.34363704192	51.3540974254061	30.4654759147541
0	0	35.9478681977842	48.3863440999036
0.401146595670164	0.530045824838107	46.9034089818709	84.8254427430409
0	0	45.3057259508582	35.2443740974606
1768.65534030975	2890.16320090058	17.8027537741408	30.4654759147541
0.133715531890055	0.353363883225405	72.1239768285703	35.2443740974606
61.1079980737549	112.899760690517	0.456480866003609	0.597362272838316
1.87201744646076	0.706727766450809	108.870686541861	98.5647750183222
4.4126125523718	9.89418873031133	653.79472033367	662.474760577693
0.802293191340327	0.883409708063511	62.9943595084981	80.6439068331727
0.133715531890055	0	35.034906465777	43.0100836443588
10707.0037850323	15564.2656005462	187.043034844979	112.304107293603
0.133715531890055	0	27.2747317437157	65.1124877393765
2.54059510591104	4.24036659870486	241.021897249906	277.176094596979
0	0.353363883225405	44.392764218851	46.5942572813887
138.128144442426	159.54379327627	2.05416389701624	1.79208681851495
0.267431063780109	0.176681941612702	67.2168075190315	31.6602004604308
111.117607000635	52.6512186005853	0.798841515506317	0
0.668577659450272	1.94350135773973	92.0950147162282	129.627613205915
0	0.176681941612702	30.1277371562382	62.7230386480232
346.323227595241	179.332170736893	2.51064476301985	2.98681136419158
116.733659340018	77.0333265431382	1.25532238150993	0.597362272838316
0.668577659450272	0	59.1142721474674	43.6074459171971
4410.47310386156	4162.80322633688	37.2031905792942	67.5019368307297
0.802293191340327	2.47354718257783	156.572937039238	106.33048456522
678.071462214466	437.817851316276	8.44489602106678	4.77889818270653
76.8864308367813	59.5418143234807	0.342360649502707	0.597362272838316
0	0	30.35597758924	43.0100836443588
1.4708708507906	2.65022912419053	112.408413253389	146.353756845387
0	0	36.0619884142852	34.049649551784
1.73830191457071	3.53363883225405	213.861285722691	156.508915483639
0.668577659450272	0.706727766450809	50.0987750438961	73.4755595591129
1502.96257844421	999.843107586282	11.8685025160938	19.7129550036644
3.34288829725136	4.24036659870486	214.546007021696	234.763373225458
1329.6672491147	963.976673438904	12.4391035985984	18.5182304579878
0.534862127560218	1.06009164967621	62.8802392919972	62.1256763751849
0	0	24.535846547694	53.1652422826101
2.27316404213093	4.41704854031756	264.074180983088	199.518999127998
0.133715531890055	0.176681941612702	47.1316494148727	29.8681136419158
2.80802616969114	4.77041242354296	245.472585693441	256.865777320476
803.630346659228	887.650074662216	11.640262083092	13.7393322752813
290.697566328978	139.578733874035	1.94004368051534	2.98681136419158
351.270702275173	179.332170736893	3.42360649502707	2.98681136419158
732.226252629938	540.470059393256	10.7273003510848	7.16834727405979
0	0	32.6383819192581	33.4522872789457
1.73830191457071	4.59373048193026	215.915449619707	238.347546862488
0.936008723230382	1.23677359128892	57.7448295494566	103.343673201029
6.68577659450272	12.5444178545019	575.051770948047	916.951088806815
61.375429137535	71.7328682947571	1.02708194850812	0
0	0	30.0136169397373	36.4390986431373
104.030683810462	201.064049555255	1.36944259801083	2.38944909135326
3.47660382914142	7.24395960612079	321.24840945004	471.91619554227
0.133715531890055	0	23.5087645991859	53.7626045554485
1325.92321422178	747.187931080118	13.4661855471065	14.9340568209579
92.7985791316978	103.712299726656	2.05416389701624	0.597362272838316
0	0	27.1606115272148	38.8285477344905
754.690461987468	1603.91866596011	14.4932674956146	16.1287813666345
2996.56506965612	3229.21584685536	56.2612667349449	40.6206345530055
0.133715531890055	0.353363883225405	45.9904472498637	32.2575627332691
180.248536987793	87.9876069231257	2.39652454651895	0.597362272838316
134.517825081395	115.373307873095	2.85300541252256	1.19472454567663
0.133715531890055	0	30.6983382387427	31.0628381875924
74.7469823265405	111.839669040841	0.570601082504512	1.79208681851495
0	0.176681941612702	28.9865349912292	37.6338231888139
0	0	20.6557591866633	50.7757931912569
128.099479550672	68.1992294625031	1.82592346401444	0.597362272838316
0	0	25.9052891457048	34.6470118246223
3.34288829725136	3.00359300741594	155.431734874229	131.41970002443
26.0745287185606	71.3795044115317	0.114120216500902	0
0	0	29.4430158572328	28.6733890962392
5.21490574371213	6.00718601483188	253.346880632003	359.612088248666
0.133715531890055	0	23.8511252486886	38.8285477344905
887.603700686182	1378.11914457908	21.4546007021696	8.96043409257474
98.0134848754099	69.0826391705666	1.48356281451173	1.19472454567663
5.34862127560218	15.0179650370797	798.270914423812	678.006179671489
59.7708427548544	29.1525203660959	0.228240433001805	0
30.6208568028225	53.0045824838107	2090.91060672953	3082.98669011855
1531.44398673679	2311.88320600221	19.4004368051534	39.4259100073289
0	0	1130.36074444144	5017.84309184186
5.74976787127234	2.65022912419053	194.689089350539	256.865777320476
0.534862127560218	1.76681941612702	69.1568511995468	62.7230386480232
11.2321046787646	27.2090190083562	1528.75442024609	1115.27536338914
0.401146595670164	0.176681941612702	54.6635837039322	24.491853186371
0.267431063780109	0.353363883225405	54.0929826214277	25.0892154592093
0	0.176681941612702	25.4488082797012	35.841736370299
93.7345878549282	40.8135285125342	0.684721299005414	0.597362272838316
0.133715531890055	0.706727766450809	35.034906465777	45.399532735712
75.950422113551	74.3830974189477	0.342360649502707	1.79208681851495
4.27889702048174	4.77041242354296	252.662159332998	169.053523213243
181.451976774804	68.5525933457285	1.59768303101263	1.79208681851495
3705.52481973719	6272.38560919254	102.47995441781	61.5283141023466
0	0	19.9710378876579	38.8285477344905
0	0	346.583097513241	950.403376085761
700.268240508215	615.91324846188	15.6344696606236	8.96043409257474
0.267431063780109	0	28.5300541252256	29.8681136419158
0.267431063780109	0.353363883225405	35.9478681977842	31.6602004604308
153.237999546002	192.759998299458	4.10832779403249	3.5841736370299
2560.78615122643	5594.28031728299	57.288348683453	72.8781972862746
0	0	17.8027537741408	43.6074459171971
16.9818725500369	22.7919704680386	858.640508952789	1206.6717911334
37.4403489292153	32.5094772567372	0.114120216500902	0
25.8070976547805	82.510466733132	0.456480866003609	0
0.267431063780109	0	20.3133985371606	45.9968950085503
2.13944851024087	4.59373048193026	144.818554739645	146.353756845387
77.0201463686714	51.9444908341345	0.798841515506317	1.19472454567663
0.133715531890055	0.883409708063511	34.3501851667716	50.7757931912569
1068.11966873776	1306.0329124011	25.3346880632003	25.0892154592093
3.07545723347125	1.41345553290162	79.8841515506317	130.224975478753
0	0.353363883225405	27.9594530427211	33.4522872789457
3625.56293166694	2067.002034927	6.61897255705234	2.38944909135326
0	0	229.723995816316	787.920837873739
0.534862127560218	0.530045824838107	32.4101414862563	43.6074459171971
157.516896566484	119.436992530187	1.59768303101263	4.18153590986821
124.622875721531	155.480108619178	4.10832779403249	2.98681136419158
128.634341678232	39.753436862858	1.25532238150993	0.597362272838316
0	0	20.1992783206597	30.4654759147541
2.40687957402098	1.94350135773973	72.2380970450712	77.6570954689811
0	0.353363883225405	36.6325894967897	22.699766367856
6.81949212639278	11.3076442632129	438.79223244597	358.41736370299
67.7937746682576	73.8530515941096	1.59768303101263	1.79208681851495
0.401146595670164	1.76681941612702	47.930490930379	72.8781972862746
0.133715531890055	0.530045824838107	25.1064476301985	41.2179968258438
39.7135129713462	24.5587898841656	0.114120216500902	0
0.133715531890055	0.706727766450809	31.0406988882454	37.0364609159756
68.1949212639278	112.546396807291	2.39652454651895	0
2.54059510591104	4.94709436515566	152.921090111209	123.056628204693
0	0	19.6286772381552	28.6733890962392
0	0	17.9168739906417	32.8549250061074
5.48233680749223	2.82691106580324	136.487778935079	240.736995953841
117.268521467578	184.809310926887	3.53772671152797	4.18153590986821
1.73830191457071	1.59013747451432	73.3792992100802	52.5678800097718
199.637289111851	360.607842831525	3.65184692802888	7.16834727405979
0.267431063780109	0.176681941612702	34.8066660327752	20.9076795493411
294.17417015812	99.4719331279514	3.76596714452978	2.38944909135326
0.267431063780109	0.176681941612702	24.6499667641949	29.8681136419158
53.3524972241317	109.366121858263	2.16828411351715	0.597362272838316
0.133715531890055	0.530045824838107	28.7582945582274	31.0628381875924
0	0.176681941612702	20.5416389701624	32.2575627332691
34.8997538233042	25.2655176506164	0.114120216500902	0
0	0	22.8240433001805	22.1024040950177
4616.52873850413	1741.37721653479	9.12961732007219	5.97362272838316
0	0	99.8551894382896	372.754058251109
56.2942389257129	18.374921927721	0.114120216500902	0
38.3763576524456	27.915746774807	0.342360649502707	0
2.13944851024087	1.94350135773973	60.2554743124765	76.4623709233045
23.4002180807595	51.061081126071	0.342360649502707	0
0.936008723230382	3.71032077386675	196.857373464057	86.6175295615558
0	0.530045824838107	26.4758902282094	34.049649551784
0.802293191340327	1.94350135773973	60.7119551784801	50.1784309184186
78.491017219462	191.346542766557	2.62476497952075	2.98681136419158
2.27316404213093	7.06727766450809	837.18590825062	681.590353308519
395.530543330781	1793.85175319377	0.912961732007219	0.597362272838316
2.9417417015812	4.94709436515566	110.354249356373	133.809149115783
129.704065933353	160.957248809172	5.24952995904151	2.98681136419158
3.74403489292153	6.36054989805728	181.222903803433	148.145843663902
106.036416788813	28.9758384244832	0.798841515506317	0.597362272838316
1.20343978701049	1.76681941612702	66.3038457870243	43.6074459171971
0.133715531890055	0.176681941612702	20.5416389701624	28.0760268234009
0.668577659450272	0	343.045370801713	114.096194112118
0.668577659450272	1.06009164967621	33.893704300768	47.7889818270653
0.401146595670164	1.06009164967621	34.5784255997734	41.2179968258438
0	0	15.4062292276218	31.6602004604308
0.267431063780109	0.530045824838107	19.856917671157	61.5283141023466
0	0.706727766450809	31.9536606202527	29.2707513690775
0.133715531890055	0.706727766450809	24.8782071971967	40.6206345530055
5260.36902455474	6472.56624903974	172.207406699862	126.043439568885
15.1098551035762	6.36054989805728	3129.97517797025	1893.63840489746
148.691671461741	148.41283095467	4.9071693095388	4.77889818270653
50.1433244587704	17.4915122196575	0	0
486.991967143579	1924.94975387039	2.16828411351715	0.597362272838316
119.407969977819	193.466726065909	2.28240433001805	5.37626045554485
34.7660382914142	21.5551968767497	0.114120216500902	0
0.267431063780109	0.353363883225405	37.0890703627933	19.7129550036644
2123.67007747785	9175.97663765569	7.76017472206136	11.349883183928
0	0.530045824838107	20.0851581041588	47.191619554227
0	0.706727766450809	123.021593387973	368.572522341241
4370.62587535832	14348.3404783676	10.8414205675857	26.2839400048859
0.936008723230382	3.53363883225405	77.4876270041127	96.7726881998072
66.4566193493571	46.1139867609153	1.48356281451173	1.19472454567663
0.936008723230382	1.23677359128892	43.5939227033447	38.2311854616522
64.0497397753361	21.2018329935243	0.570601082504512	0
372.531471845692	827.75489645551	10.9555407840866	15.5314190937962
0	2.29686524096513	78.9711898186245	62.7230386480232
335.625985044037	155.480108619178	5.82013104154602	5.97362272838316
406.628932477656	744.537701955927	14.7215079286164	14.3366945481196
94.8043121100486	119.790356413412	3.53772671152797	3.5841736370299
142.005894867238	90.1077902224782	3.08124584552436	4.18153590986821
1.73830191457071	3.88700271547945	90.4973316852156	78.2544577418194
291.633575052209	580.400178197727	7.30369385605775	12.5446077296046
70.8692319017289	26.3256093002926	0.570601082504512	0.597362272838316
6.68577659450272	10.4242345551494	255.172804096018	321.380902787014
1.20343978701049	0.530045824838107	43.4798024868438	32.8549250061074
0	0.530045824838107	20.7698794031642	37.0364609159756
76.8864308367813	42.9337118118867	1.59768303101263	1.19472454567663
0.267431063780109	0	15.9768303101263	35.2443740974606
0.668577659450272	1.94350135773973	39.4855949093122	71.6834727405979
816.333322188783	658.846960273767	24.6499667641949	11.349883183928
378.013808653184	202.477505088157	7.18957363955685	8.36307181973643
653.066657751026	109.542803799875	0.114120216500902	0
0.802293191340327	0.883409708063511	30.35597758924	43.6074459171971
919.427997276015	483.048428369128	2.28240433001805	5.97362272838316
1.60458638268065	2.47354718257783	57.288348683453	56.74941591964
5.61605233938229	2.65022912419053	177.342816442402	100.954224109675
37.9752110567755	119.790356413412	0.570601082504512	1.79208681851495
615.091446694251	2446.6915274527	3.19536606202527	5.37626045554485
118.739392318368	71.202822469919	2.28240433001805	3.5841736370299
981.60571960489	1841.37919548758	35.034906465777	38.2311854616522
0.267431063780109	0.353363883225405	17.0039122586345	44.8021704628737
913.277082809072	2865.07436519158	9.24373753657309	9.55779636541306
1.20343978701049	0	409.463336805238	142.172220935519
4.81375914804196	8.65741513902241	192.292564804021	217.439867313147
25.1385199953302	23.8520621177148	0	0
41.0506682902467	20.8484691102989	0.456480866003609	0
49.8758933949903	39.9301188044707	0.798841515506317	1.19472454567663
0	0	22.253442217676	14.9340568209579
0	0	18.3733548566453	17.9208681851495
0.133715531890055	0	14.4932674956146	27.4786645505625
7.62178531773311	5.12377630676837	197.199734113559	147.548481391064
0.133715531890055	0	19.9710378876579	17.3235059123112
223.037507192611	101.062070602466	5.47777039204331	3.5841736370299
27.010537441791	41.1668923957596	0.228240433001805	0.597362272838316
95.4728897694989	79.1535098424906	3.99420757753158	2.38944909135326
128.634341678232	129.154499318885	5.24952995904151	5.37626045554485
0	0.176681941612702	16.2050707431281	26.8813022777242
1.20343978701049	1.23677359128892	76.1181844061019	28.6733890962392
12.168113401995	8.65741513902241	379.4497198655	271.202471868596
0	0	14.036786629611	24.491853186371
81.9676210486034	74.7364613021731	2.16828411351715	3.5841736370299
809.78126112617	1588.90070092303	28.3018136922238	35.841736370299
90.5254150895669	40.6368465709215	1.94004368051534	1.19472454567663
4.01146595670163	3.71032077386675	953.132048215537	301.66794778335
1.33715531890054	2.12018329935243	409.463336805238	136.795960479974
0	0.176681941612702	14.2650270626128	31.0628381875924
1.33715531890054	7.5973234893462	999.236615681901	1666.04337894606
0.936008723230382	0.706727766450809	29.6712562902346	34.6470118246223
2.9417417015812	1.76681941612702	80.1123919836335	49.5810686455802
1650.45081011894	1115.03973351776	45.1916057343573	39.4259100073289
631.404741584837	379.159446700859	17.4603931246381	13.141970002443
82.3687676442736	96.9983859453736	3.08124584552436	4.18153590986821
0	0	15.4062292276218	19.1155927308261
53.7536438198019	21.7318788183624	0.798841515506317	0
1.73830191457071	0.176681941612702	48.6152122293844	37.6338231888139
0.133715531890055	0.176681941612702	19.5145570216543	18.5182304579878
1.4708708507906	7.06727766450809	768.94201878308	761.636897868853
802.560622404107	1348.43657838814	30.6983382387427	34.049649551784
222.636360596941	407.075193475666	9.92845883557851	9.55779636541306
1517.80500248401	723.865914787241	31.7254201872509	30.4654759147541
253.257217399763	43.6404395783375	0.114120216500902	0
4360.59721046657	12450.4230615639	66.9885670860297	31.0628381875924
2.40687957402098	1.41345553290162	51.2399772089052	47.7889818270653
1.60458638268065	2.29686524096513	52.1529389409124	45.399532735712
217.020308257558	213.608467409757	9.12961732007219	8.36307181973643
219.82833442725	338.875964013163	11.1837812170884	6.57098500122148
231.729016765464	119.613674471799	3.76596714452978	7.16834727405979
0.267431063780109	1.06009164967621	23.8511252486886	43.0100836443588
1.20343978701049	3.88700271547945	73.3792992100802	70.4887481949213
352.340426530294	1053.02437201171	5.70601082504512	5.97362272838316
0	0	23.394644382685	11.349883183928
2736.22092906619	3009.953557314	102.023473551807	98.5647750183222
51.614195309561	19.9650594022354	0.114120216500902	0.597362272838316
0	0	15.17798879462	17.3235059123112
688.367558170001	1896.15059738752	13.4661855471065	10.1551586382514
38.3763576524456	47.8808061770423	1.71180324751354	0.597362272838316
1157.97650616787	1686.60581463486	46.2186876828655	48.9837063727419
6.28462999883256	3.35695689064134	111.153090871879	108.719933656574
572.035045425653	917.155958911538	25.2205678466994	24.491853186371
0.534862127560218	0.530045824838107	29.214775424231	22.1024040950177
0.534862127560218	1.06009164967621	375.113151638466	69.2940236492447
23.4002180807595	22.6152885264259	700.58400909904	540.612856918676
100.554079981321	27.915746774807	0	0
332.283096746785	482.341700602677	12.7814642481011	16.1287813666345
1.60458638268065	3.35695689064134	55.5765454359395	67.5019368307297
37.1729178654352	16.608102511594	0.342360649502707	0
1.60458638268065	1.76681941612702	49.8705346108943	37.6338231888139
14.1738463803458	4.06368465709215	1503.99033326539	909.782741532755
2.67431063780109	4.77041242354296	575.165891164548	206.089984129219
110.983891468745	182.335763744309	5.0212895260397	6.57098500122148
150.429973376311	283.574516288387	4.10832779403249	8.96043409257474
1.4708708507906	2.29686524096513	95.7468616442571	35.2443740974606
0	0.353363883225405	311.205830397961	41.2179968258438
0.401146595670164	2.47354718257783	50.212895260397	52.5678800097718
2.27316404213093	0.530045824838107	527.235400234169	139.782771844166
0	0	15.9768303101263	14.9340568209579
1.4708708507906	4.06368465709215	72.9228183440766	67.5019368307297
62.1777223288753	78.9768279008779	3.88008736103068	1.79208681851495
29.551132547702	20.4951052270735	0.456480866003609	0
3.34288829725136	2.47354718257783	49.9846548273952	91.9937900171007
1751.27232116404	222.089200607167	2.16828411351715	0.597362272838316
36.771771269765	22.2619246432005	0	0.597362272838316
64.1834553072262	53.5346283086488	2.85300541252256	1.79208681851495
3.34288829725136	4.06368465709215	87.3019656231903	63.9177631936998
3.20917276536131	3.71032077386675	95.5186212112553	57.3467781924783
2.9417417015812	8.30405125579701	954.957971679551	402.024809620187
5.08119021182207	11.4843262048256	236.000607723866	245.515894136548
4826.06097697585	12080.0977119437	115.603779315414	92.591152289939
0.133715531890055	1.06009164967621	22.1393220011751	41.8153590986821
396.065405458341	351.597063809278	0.570601082504512	4.77889818270653
58.834834031624	25.7955634754545	1.14120216500902	0.597362272838316
34.8997538233042	54.9480838415504	1.48356281451173	1.19472454567663
145.749929760159	386.40340630698	3.76596714452978	1.19472454567663
1390.2403850609	2323.72089609026	71.325135313064	54.9573291011251
0.802293191340327	1.76681941612702	30.0136169397373	57.3467781924783
0	0	16.5474313926308	13.141970002443
84.6419316864045	79.3301917841033	1.94004368051534	4.77889818270653
0	0.176681941612702	14.9497483616182	19.1155927308261
38.6437887162257	15.3713289203051	3141.84368048634	1710.2481871361
7.354354253953	15.0179650370797	268.410749210122	418.75095325966
39.0449353118959	82.8638306163574	1.02708194850812	2.38944909135326
106.571278916373	156.716882210467	7.07545342305595	4.77889818270653
0.267431063780109	0	26.3617700117085	11.9472454567663
19.7898987197281	19.61169551901	0	0
0.267431063780109	0.176681941612702	18.0309942071426	17.9208681851495
80.4967501978128	210.781556343954	5.70601082504512	2.98681136419158
760.17279879496	489.232296325573	18.3733548566453	26.2839400048859
4.14518148859169	1.76681941612702	56.0330263019431	102.148948655352
16.5807259543668	23.6753801761021	0	0
118.739392318368	77.5633723679763	2.96712562902346	5.37626045554485
125.692599976651	22.7919704680386	0	0
101.891235300222	34.6296605560896	1.82592346401444	1.79208681851495
1.4708708507906	0.706727766450809	42.6809609713375	26.8813022777242
0	0	17.8027537741408	11.349883183928
0	0	67.4450479520333	15.5314190937962
0.133715531890055	0.530045824838107	26.7041306612112	16.1287813666345
22.8653559531993	30.3892939573848	0.228240433001805	0.597362272838316
0.267431063780109	2.82691106580324	66.1897255705234	54.3599668282868
0.133715531890055	0	11.640262083092	20.9076795493411
13.5052687208955	30.7426578406102	0	0
33.6963140362937	26.1489273586799	0.798841515506317	0.597362272838316
19.7898987197281	26.8556551251307	518.4481435636	638.58026966416
0.133715531890055	0.353363883225405	19.1721963721516	16.7261436394729
165.004966352327	119.790356413412	7.53193428905956	6.57098500122148
349.666115892493	47.8808061770423	0	0.597362272838316
526.036902455474	394.530775621164	20.998119836166	17.3235059123112
0.401146595670164	3.00359300741594	229.838116032817	106.33048456522
1161.72054106079	2004.27994565449	51.3540974254061	62.7230386480232
48.5387380760898	17.1381483364321	0.114120216500902	0.597362272838316
1.06972425512044	0.353363883225405	25.9052891457048	27.4786645505625
310.754896112487	209.014736927827	8.33077580456587	12.5446077296046
3516.98591977221	2585.03348773545	135.118336337068	77.0597331961428
353.410150785414	1036.2395875585	8.33077580456587	10.7525209110897
30.4871412709324	32.8628411399626	0.228240433001805	1.19472454567663
5.34862127560218	14.841283095467	317.824802955013	298.08377414632
501.968106715265	42.4036659870485	0.228240433001805	0
0.534862127560218	0.353363883225405	26.0194093622057	17.3235059123112
0	0.353363883225405	16.319190959629	19.1155927308261
120.076547637269	80.9203292586177	2.73888519602166	5.97362272838316
5.34862127560218	5.47714018999377	83.3077580456587	97.3700504726455
788.654207087541	2501.99297517748	23.5087645991859	17.9208681851495
0	0	17.3462729081372	10.7525209110897
584.738020955208	65.5490003383126	0.798841515506317	0
55.0907991387025	31.6260675486737	1.59768303101263	1.19472454567663
0.668577659450272	1.94350135773973	30.9265786717445	47.191619554227
